p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.69E-15,-0.446348258,0.615,0.715,3.02E-11,Ciliated Epithelium RIF Vs Ctrl,CARMIL1
7.80E-14,-0.447212655,0.643,0.745,1.39E-09,Ciliated Epithelium RIF Vs Ctrl,LRGUK
2.57E-22,-0.447216538,0.083,0.248,4.60E-18,Ciliated Epithelium RIF Vs Ctrl,SMOC2
1.46E-22,-0.447585621,0.221,0.426,2.61E-18,Ciliated Epithelium RIF Vs Ctrl,FUT8
4.13E-12,-0.447586262,0.455,0.56,7.38E-08,Ciliated Epithelium RIF Vs Ctrl,KIF6
2.75E-14,-0.447659558,0.764,0.824,4.91E-10,Ciliated Epithelium RIF Vs Ctrl,CCDC30
4.01E-27,-0.448632433,0.176,0.396,7.17E-23,Ciliated Epithelium RIF Vs Ctrl,ZNF462
2.20E-19,-0.448753913,0.593,0.711,3.94E-15,Ciliated Epithelium RIF Vs Ctrl,ATRX
5.61E-15,-0.449016785,0.679,0.773,1.00E-10,Ciliated Epithelium RIF Vs Ctrl,CLINT1
2.43E-22,-0.449058258,0.352,0.544,4.35E-18,Ciliated Epithelium RIF Vs Ctrl,DIP2B
2.66E-11,-0.449427879,0.46,0.569,4.75E-07,Ciliated Epithelium RIF Vs Ctrl,ROR2
7.33E-12,-0.449815182,0.543,0.623,1.31E-07,Ciliated Epithelium RIF Vs Ctrl,NFIB
2.34E-19,-0.449981148,0.621,0.745,4.19E-15,Ciliated Epithelium RIF Vs Ctrl,ERC1
1.06E-22,-0.450545626,0.27,0.477,1.89E-18,Ciliated Epithelium RIF Vs Ctrl,TFCP2
3.09E-12,-0.450745667,0.575,0.674,5.52E-08,Ciliated Epithelium RIF Vs Ctrl,NEDD9
4.62E-19,-0.450985076,0.441,0.597,8.26E-15,Ciliated Epithelium RIF Vs Ctrl,ARHGEF12
9.03E-29,-0.451023798,0.268,0.509,1.61E-24,Ciliated Epithelium RIF Vs Ctrl,PHC3
5.92E-20,-0.45127776,0.706,0.792,1.06E-15,Ciliated Epithelium RIF Vs Ctrl,GNAQ
4.90E-11,-0.451873826,0.341,0.456,8.75E-07,Ciliated Epithelium RIF Vs Ctrl,SPIRE1
2.59E-15,-0.451960015,0.678,0.762,4.62E-11,Ciliated Epithelium RIF Vs Ctrl,TRAPPC9
1.06E-14,-0.452772558,0.786,0.836,1.89E-10,Ciliated Epithelium RIF Vs Ctrl,ATP1B1
3.61E-19,-0.452964241,0.487,0.639,6.45E-15,Ciliated Epithelium RIF Vs Ctrl,SUGP2
6.62E-20,-0.453186781,0.673,0.787,1.18E-15,Ciliated Epithelium RIF Vs Ctrl,SRSF4
3.60E-18,-0.453629411,0.562,0.692,6.43E-14,Ciliated Epithelium RIF Vs Ctrl,ITFG1
1.74E-09,-0.453882609,0.536,0.602,3.11E-05,Ciliated Epithelium RIF Vs Ctrl,TPCN1
2.33E-18,-0.453942694,0.434,0.586,4.17E-14,Ciliated Epithelium RIF Vs Ctrl,IREB2
4.69E-19,-0.454106301,0.337,0.5,8.39E-15,Ciliated Epithelium RIF Vs Ctrl,PCNX1
2.03E-18,-0.455628949,0.429,0.581,3.63E-14,Ciliated Epithelium RIF Vs Ctrl,ADAM10
3.92E-11,-0.456093539,0.786,0.822,7.01E-07,Ciliated Epithelium RIF Vs Ctrl,DNAH3
2.68E-24,-0.456509002,0.255,0.472,4.80E-20,Ciliated Epithelium RIF Vs Ctrl,DENND5B
6.01E-16,-0.457192256,0.515,0.627,1.07E-11,Ciliated Epithelium RIF Vs Ctrl,MYCBP2
5.71E-19,-0.457288762,0.587,0.713,1.02E-14,Ciliated Epithelium RIF Vs Ctrl,SSH2
7.50E-21,-0.458320129,0.617,0.75,1.34E-16,Ciliated Epithelium RIF Vs Ctrl,CHD9
1.52E-14,-0.458920759,0.381,0.516,2.71E-10,Ciliated Epithelium RIF Vs Ctrl,RASA2
6.56E-22,-0.459060081,0.564,0.704,1.17E-17,Ciliated Epithelium RIF Vs Ctrl,NBAS
1.32E-05,-0.459231647,0.553,0.569,0.235571998,Ciliated Epithelium RIF Vs Ctrl,CHST6
7.17E-17,-0.459428817,0.676,0.759,1.28E-12,Ciliated Epithelium RIF Vs Ctrl,NPEPPS
1.05E-51,-0.459653671,0.038,0.285,1.88E-47,Ciliated Epithelium RIF Vs Ctrl,MOGAT1
1.36E-19,-0.459665883,0.426,0.586,2.43E-15,Ciliated Epithelium RIF Vs Ctrl,HIPK2
2.16E-21,-0.459889607,0.624,0.748,3.85E-17,Ciliated Epithelium RIF Vs Ctrl,PPP6R3
2.19E-11,-0.460023907,0.337,0.463,3.91E-07,Ciliated Epithelium RIF Vs Ctrl,MAPK8IP3
3.82E-24,-0.460779448,0.498,0.664,6.83E-20,Ciliated Epithelium RIF Vs Ctrl,ZFR
1.65E-20,-0.4610057,0.778,0.836,2.95E-16,Ciliated Epithelium RIF Vs Ctrl,ZFAND3
5.68E-23,-0.461260804,0.251,0.458,1.01E-18,Ciliated Epithelium RIF Vs Ctrl,AKAP11
7.91E-19,-0.461632276,0.453,0.604,1.41E-14,Ciliated Epithelium RIF Vs Ctrl,STRN3
3.55E-14,-0.46163621,0.451,0.576,6.35E-10,Ciliated Epithelium RIF Vs Ctrl,STOX2
1.18E-24,-0.462216718,0.841,0.917,2.10E-20,Ciliated Epithelium RIF Vs Ctrl,MT-ND4L
1.28E-16,-0.462332377,0.673,0.764,2.29E-12,Ciliated Epithelium RIF Vs Ctrl,KMT2C
1.15E-13,-0.462745932,0.346,0.488,2.05E-09,Ciliated Epithelium RIF Vs Ctrl,TRIM27
1.77E-07,-0.462844913,0.927,0.94,0.00315747,Ciliated Epithelium RIF Vs Ctrl,TPPP3
3.35E-22,-0.462926883,0.838,0.882,5.98E-18,Ciliated Epithelium RIF Vs Ctrl,EIF4A2
1.46E-17,-0.46345932,0.384,0.544,2.60E-13,Ciliated Epithelium RIF Vs Ctrl,ICA1
1.76E-14,-0.463729206,0.47,0.581,3.14E-10,Ciliated Epithelium RIF Vs Ctrl,SPECC1
2.78E-20,-0.464559675,0.313,0.516,4.97E-16,Ciliated Epithelium RIF Vs Ctrl,TANC2
1.89E-11,-0.465409115,0.524,0.595,3.38E-07,Ciliated Epithelium RIF Vs Ctrl,TTC39C
6.90E-22,-0.465562942,0.448,0.627,1.23E-17,Ciliated Epithelium RIF Vs Ctrl,GAPVD1
1.50E-15,-0.465989049,0.768,0.808,2.69E-11,Ciliated Epithelium RIF Vs Ctrl,SDK1
2.54E-18,-0.466121181,0.554,0.694,4.54E-14,Ciliated Epithelium RIF Vs Ctrl,DCAF6
2.05E-15,-0.466540089,0.857,0.9,3.66E-11,Ciliated Epithelium RIF Vs Ctrl,ULK4
1.36E-21,-0.466673882,0.334,0.523,2.42E-17,Ciliated Epithelium RIF Vs Ctrl,MRTFB
8.91E-25,-0.467085646,0.571,0.729,1.59E-20,Ciliated Epithelium RIF Vs Ctrl,SENP6
8.15E-14,-0.467168638,0.391,0.525,1.46E-09,Ciliated Epithelium RIF Vs Ctrl,PTPRJ
2.96E-11,-0.469675669,0.377,0.498,5.28E-07,Ciliated Epithelium RIF Vs Ctrl,ANKDD1B
1.28E-16,-0.469885624,0.84,0.887,2.28E-12,Ciliated Epithelium RIF Vs Ctrl,AFDN
3.84E-21,-0.469934058,0.26,0.458,6.87E-17,Ciliated Epithelium RIF Vs Ctrl,ALPK1
8.09E-21,-0.470306819,0.572,0.708,1.45E-16,Ciliated Epithelium RIF Vs Ctrl,CDK13
9.61E-23,-0.470486223,0.446,0.623,1.72E-18,Ciliated Epithelium RIF Vs Ctrl,MIB1
1.74E-15,-0.470953363,0.685,0.755,3.12E-11,Ciliated Epithelium RIF Vs Ctrl,SMYD3
4.41E-57,-0.471763594,0.028,0.278,7.88E-53,Ciliated Epithelium RIF Vs Ctrl,LAMA1
1.36E-15,-0.47268363,0.818,0.877,2.42E-11,Ciliated Epithelium RIF Vs Ctrl,REV3L
7.46E-15,-0.473740602,0.628,0.738,1.33E-10,Ciliated Epithelium RIF Vs Ctrl,STMN1
1.41E-15,-0.473925871,0.438,0.576,2.51E-11,Ciliated Epithelium RIF Vs Ctrl,HELZ
6.06E-19,-0.474172716,0.712,0.815,1.08E-14,Ciliated Epithelium RIF Vs Ctrl,UTRN
1.72E-22,-0.475104757,0.423,0.59,3.07E-18,Ciliated Epithelium RIF Vs Ctrl,USP47
3.92E-28,-0.475356688,0.261,0.491,7.00E-24,Ciliated Epithelium RIF Vs Ctrl,BLTP1
1.16E-14,-0.475376903,0.729,0.789,2.08E-10,Ciliated Epithelium RIF Vs Ctrl,MAP3K19
2.99E-20,-0.475910288,0.505,0.648,5.35E-16,Ciliated Epithelium RIF Vs Ctrl,PAPSS1
3.20E-17,-0.47656382,0.577,0.667,5.72E-13,Ciliated Epithelium RIF Vs Ctrl,UBAC2
2.79E-18,-0.476803999,0.49,0.637,4.99E-14,Ciliated Epithelium RIF Vs Ctrl,PPP3CA
4.31E-13,-0.477620985,0.437,0.565,7.70E-09,Ciliated Epithelium RIF Vs Ctrl,STK39
7.11E-19,-0.478929384,0.513,0.676,1.27E-14,Ciliated Epithelium RIF Vs Ctrl,CERKL
1.03E-22,-0.479317972,0.303,0.491,1.83E-18,Ciliated Epithelium RIF Vs Ctrl,RBM26
0.939068247,-0.47943697,0.574,0.537,1,Ciliated Epithelium RIF Vs Ctrl,CCNO
1.44E-20,-0.479844299,0.264,0.456,2.57E-16,Ciliated Epithelium RIF Vs Ctrl,TBC1D32
2.38E-15,-0.480466221,0.285,0.44,4.25E-11,Ciliated Epithelium RIF Vs Ctrl,DNAH14
1.35E-22,-0.480789748,0.324,0.528,2.41E-18,Ciliated Epithelium RIF Vs Ctrl,TMEM65
1.98E-11,-0.48106073,0.656,0.741,3.54E-07,Ciliated Epithelium RIF Vs Ctrl,ESRRG
4.42E-20,-0.481581331,0.495,0.66,7.90E-16,Ciliated Epithelium RIF Vs Ctrl,MICU2
4.22E-22,-0.481597682,0.428,0.6,7.55E-18,Ciliated Epithelium RIF Vs Ctrl,ANKIB1
1.16E-14,-0.482806838,0.413,0.537,2.06E-10,Ciliated Epithelium RIF Vs Ctrl,MARCHF10
2.65E-23,-0.483785059,0.506,0.671,4.73E-19,Ciliated Epithelium RIF Vs Ctrl,TTC17
2.56E-08,-0.484204035,0.815,0.799,0.0004568,Ciliated Epithelium RIF Vs Ctrl,CALM3
1.68E-15,-0.484784882,0.338,0.502,3.01E-11,Ciliated Epithelium RIF Vs Ctrl,NAALADL2
2.62E-23,-0.484872513,0.633,0.748,4.69E-19,Ciliated Epithelium RIF Vs Ctrl,ENOSF1
3.15E-14,-0.485301726,0.487,0.588,5.62E-10,Ciliated Epithelium RIF Vs Ctrl,ARHGAP32
1.75E-19,-0.485649898,0.524,0.667,3.13E-15,Ciliated Epithelium RIF Vs Ctrl,COP1
3.82E-19,-0.486179054,0.932,0.947,6.83E-15,Ciliated Epithelium RIF Vs Ctrl,CCDC146
2.31E-18,-0.486749649,0.846,0.9,4.13E-14,Ciliated Epithelium RIF Vs Ctrl,DNAH5
7.91E-11,-0.487651069,0.274,0.4,1.41E-06,Ciliated Epithelium RIF Vs Ctrl,PLIN2
3.18E-26,-0.487786518,0.355,0.565,5.68E-22,Ciliated Epithelium RIF Vs Ctrl,ATF7IP
1.33E-18,-0.488033944,0.569,0.676,2.38E-14,Ciliated Epithelium RIF Vs Ctrl,NCKAP1
3.57E-11,-0.488200543,0.722,0.757,6.38E-07,Ciliated Epithelium RIF Vs Ctrl,SERINC5
7.03E-20,-0.488605256,0.481,0.625,1.26E-15,Ciliated Epithelium RIF Vs Ctrl,RAB3GAP1
1.11E-13,-0.490217751,0.454,0.562,1.99E-09,Ciliated Epithelium RIF Vs Ctrl,TTBK2
9.22E-12,-0.490358199,0.609,0.674,1.65E-07,Ciliated Epithelium RIF Vs Ctrl,PALLD
4.06E-19,-0.490645625,0.383,0.549,7.25E-15,Ciliated Epithelium RIF Vs Ctrl,FER
1.55E-19,-0.491170449,0.308,0.488,2.77E-15,Ciliated Epithelium RIF Vs Ctrl,CAMK2D
5.74E-13,-0.492159639,0.571,0.669,1.03E-08,Ciliated Epithelium RIF Vs Ctrl,RPS6KA5
5.03E-13,-0.492827691,0.682,0.766,8.98E-09,Ciliated Epithelium RIF Vs Ctrl,HOMER2
3.58E-22,-0.493656343,0.374,0.562,6.39E-18,Ciliated Epithelium RIF Vs Ctrl,CBFA2T2
2.85E-24,-0.49387876,0.84,0.896,5.08E-20,Ciliated Epithelium RIF Vs Ctrl,RERE
1.08E-15,-0.495484669,0.786,0.801,1.93E-11,Ciliated Epithelium RIF Vs Ctrl,ZMYND8
8.18E-27,-0.49565687,0.166,0.382,1.46E-22,Ciliated Epithelium RIF Vs Ctrl,PTBP2
4.06E-18,-0.496246711,0.262,0.442,7.26E-14,Ciliated Epithelium RIF Vs Ctrl,MOB3B
2.87E-18,-0.497664398,0.398,0.556,5.12E-14,Ciliated Epithelium RIF Vs Ctrl,VWA8
8.87E-25,-0.498714858,0.339,0.544,1.58E-20,Ciliated Epithelium RIF Vs Ctrl,POGZ
8.60E-17,-0.49958423,0.68,0.769,1.54E-12,Ciliated Epithelium RIF Vs Ctrl,DNAJB13
2.12E-25,-0.4997161,0.33,0.532,3.80E-21,Ciliated Epithelium RIF Vs Ctrl,SEC24B
5.04E-10,-0.50005182,0.676,0.715,9.01E-06,Ciliated Epithelium RIF Vs Ctrl,DHRS3
2.69E-18,-0.500644245,0.749,0.838,4.80E-14,Ciliated Epithelium RIF Vs Ctrl,CEP126
2.08E-23,-0.501216102,0.239,0.458,3.71E-19,Ciliated Epithelium RIF Vs Ctrl,PELI2
2.59E-17,-0.501727513,0.54,0.664,4.62E-13,Ciliated Epithelium RIF Vs Ctrl,PTPRK
1.20E-12,-0.501857455,0.774,0.81,2.15E-08,Ciliated Epithelium RIF Vs Ctrl,KIAA1217
3.90E-08,-0.502037248,0.479,0.56,0.000696871,Ciliated Epithelium RIF Vs Ctrl,BEST4
4.15E-09,-0.502128502,0.291,0.398,7.41E-05,Ciliated Epithelium RIF Vs Ctrl,CCDC81
2.13E-17,-0.503382229,0.493,0.644,3.81E-13,Ciliated Epithelium RIF Vs Ctrl,IARS1
7.34E-18,-0.504360777,0.867,0.891,1.31E-13,Ciliated Epithelium RIF Vs Ctrl,TBC1D8
2.71E-19,-0.504583738,0.359,0.53,4.84E-15,Ciliated Epithelium RIF Vs Ctrl,SH3RF1
1.12E-11,-0.504669478,0.327,0.449,2.00E-07,Ciliated Epithelium RIF Vs Ctrl,RANBP17
4.42E-25,-0.50678953,0.927,0.972,7.90E-21,Ciliated Epithelium RIF Vs Ctrl,ARMC3
6.95E-26,-0.507992424,0.302,0.509,1.24E-21,Ciliated Epithelium RIF Vs Ctrl,ZZZ3
5.52E-16,-0.50827775,0.379,0.53,9.86E-12,Ciliated Epithelium RIF Vs Ctrl,MYLIP
4.34E-21,-0.508431584,0.509,0.641,7.75E-17,Ciliated Epithelium RIF Vs Ctrl,ZNF148
2.24E-14,-0.508506479,0.614,0.694,4.00E-10,Ciliated Epithelium RIF Vs Ctrl,BACE2
1.82E-18,-0.508642625,0.341,0.512,3.25E-14,Ciliated Epithelium RIF Vs Ctrl,NR6A1
1.28E-19,-0.509763867,0.864,0.914,2.29E-15,Ciliated Epithelium RIF Vs Ctrl,DNAI4
1.24E-05,-0.509835166,0.226,0.303,0.220901758,Ciliated Epithelium RIF Vs Ctrl,NALF1
9.19E-22,-0.510492702,0.851,0.896,1.64E-17,Ciliated Epithelium RIF Vs Ctrl,NEK11
6.80E-19,-0.511393836,0.638,0.759,1.21E-14,Ciliated Epithelium RIF Vs Ctrl,GOLGA4
6.75E-13,-0.511642968,0.574,0.657,1.21E-08,Ciliated Epithelium RIF Vs Ctrl,SASH1
6.07E-20,-0.512222162,0.82,0.921,1.08E-15,Ciliated Epithelium RIF Vs Ctrl,PACRG
2.12E-23,-0.512889268,0.697,0.799,3.79E-19,Ciliated Epithelium RIF Vs Ctrl,USP34
2.91E-19,-0.513110135,0.638,0.766,5.19E-15,Ciliated Epithelium RIF Vs Ctrl,TMEM67
4.95E-23,-0.513237774,0.523,0.657,8.84E-19,Ciliated Epithelium RIF Vs Ctrl,UBE3A
1.13E-22,-0.514213781,0.486,0.662,2.03E-18,Ciliated Epithelium RIF Vs Ctrl,CLASP1
1.00E-11,-0.514781055,0.443,0.56,1.80E-07,Ciliated Epithelium RIF Vs Ctrl,CDC14A
3.16E-15,-0.515018983,0.311,0.461,5.65E-11,Ciliated Epithelium RIF Vs Ctrl,PDE8A
9.00E-17,-0.515827491,0.689,0.778,1.61E-12,Ciliated Epithelium RIF Vs Ctrl,FOXO3
1.07E-17,-0.516730867,0.469,0.602,1.92E-13,Ciliated Epithelium RIF Vs Ctrl,HIBCH
3.11E-23,-0.516919428,0.637,0.769,5.56E-19,Ciliated Epithelium RIF Vs Ctrl,PARD3
7.29E-17,-0.516928559,0.173,0.333,1.30E-12,Ciliated Epithelium RIF Vs Ctrl,SLC1A3
2.82E-18,-0.517608466,0.827,0.861,5.04E-14,Ciliated Epithelium RIF Vs Ctrl,STRBP
1.37E-20,-0.519437526,0.253,0.444,2.45E-16,Ciliated Epithelium RIF Vs Ctrl,ANKRD36
4.76E-23,-0.520631493,0.381,0.572,8.50E-19,Ciliated Epithelium RIF Vs Ctrl,ANKRD28
1.02E-23,-0.520876017,0.502,0.671,1.82E-19,Ciliated Epithelium RIF Vs Ctrl,LAMC1
1.80E-27,-0.523071676,0.544,0.701,3.22E-23,Ciliated Epithelium RIF Vs Ctrl,LSM14A
4.48E-24,-0.52467024,0.502,0.671,8.00E-20,Ciliated Epithelium RIF Vs Ctrl,TAOK1
8.42E-06,-0.525140661,0.147,0.225,0.150510657,Ciliated Epithelium RIF Vs Ctrl,SERPINA5
2.11E-18,-0.525429469,0.831,0.896,3.78E-14,Ciliated Epithelium RIF Vs Ctrl,DYNC2H1
5.89E-21,-0.525542176,0.348,0.532,1.05E-16,Ciliated Epithelium RIF Vs Ctrl,VPS13D
1.10E-25,-0.525627884,0.323,0.535,1.96E-21,Ciliated Epithelium RIF Vs Ctrl,HNRNPLL
3.12E-20,-0.526127266,0.448,0.595,5.57E-16,Ciliated Epithelium RIF Vs Ctrl,USP3
6.32E-16,-0.526482968,0.594,0.683,1.13E-11,Ciliated Epithelium RIF Vs Ctrl,JAZF1
2.94E-24,-0.526811262,0.691,0.81,5.25E-20,Ciliated Epithelium RIF Vs Ctrl,APP
7.89E-22,-0.527194372,0.293,0.495,1.41E-17,Ciliated Epithelium RIF Vs Ctrl,ZNF608
4.09E-18,-0.527223031,0.562,0.694,7.31E-14,Ciliated Epithelium RIF Vs Ctrl,GPATCH2
1.03E-22,-0.527386413,0.366,0.562,1.83E-18,Ciliated Epithelium RIF Vs Ctrl,BABAM2
3.85E-30,-0.527783583,0.91,0.956,6.87E-26,Ciliated Epithelium RIF Vs Ctrl,AHCYL1
5.84E-18,-0.527876154,0.631,0.741,1.04E-13,Ciliated Epithelium RIF Vs Ctrl,PHIP
1.24E-19,-0.52805223,0.437,0.593,2.21E-15,Ciliated Epithelium RIF Vs Ctrl,NFIA
4.04E-25,-0.528619601,0.416,0.609,7.22E-21,Ciliated Epithelium RIF Vs Ctrl,CLASP2
4.32E-16,-0.528842757,0.589,0.671,7.73E-12,Ciliated Epithelium RIF Vs Ctrl,IVNS1ABP
3.52E-23,-0.529674633,0.387,0.574,6.28E-19,Ciliated Epithelium RIF Vs Ctrl,DNAAF9
2.05E-21,-0.530896098,0.321,0.509,3.67E-17,Ciliated Epithelium RIF Vs Ctrl,ELP3
2.95E-23,-0.530912002,0.457,0.62,5.28E-19,Ciliated Epithelium RIF Vs Ctrl,RABGAP1
2.69E-19,-0.53177808,0.667,0.752,4.81E-15,Ciliated Epithelium RIF Vs Ctrl,VPS13C
1.17E-23,-0.531882951,0.614,0.727,2.09E-19,Ciliated Epithelium RIF Vs Ctrl,SPIN1
1.07E-26,-0.531969356,0.514,0.692,1.91E-22,Ciliated Epithelium RIF Vs Ctrl,UBR5
2.43E-20,-0.532839328,0.885,0.919,4.35E-16,Ciliated Epithelium RIF Vs Ctrl,HYDIN
1.04E-08,-0.533215759,0.707,0.738,0.000185962,Ciliated Epithelium RIF Vs Ctrl,ARHGAP26
1.10E-25,-0.533337466,0.331,0.539,1.96E-21,Ciliated Epithelium RIF Vs Ctrl,MAP3K4
2.27E-33,-0.533760617,0.089,0.31,4.06E-29,Ciliated Epithelium RIF Vs Ctrl,KCNG3
2.64E-24,-0.535350744,0.403,0.609,4.71E-20,Ciliated Epithelium RIF Vs Ctrl,ZCCHC7
2.50E-21,-0.537841323,0.66,0.775,4.46E-17,Ciliated Epithelium RIF Vs Ctrl,EFHC2
6.50E-18,-0.537877587,0.758,0.836,1.16E-13,Ciliated Epithelium RIF Vs Ctrl,ANK3
2.66E-13,-0.538197746,0.264,0.424,4.75E-09,Ciliated Epithelium RIF Vs Ctrl,ID3
3.11E-21,-0.538222273,0.475,0.627,5.56E-17,Ciliated Epithelium RIF Vs Ctrl,SMCHD1
2.46E-31,-0.53949541,0.839,0.924,4.40E-27,Ciliated Epithelium RIF Vs Ctrl,EIF4G3
2.01E-19,-0.541587487,0.375,0.544,3.59E-15,Ciliated Epithelium RIF Vs Ctrl,DLG5
6.38E-27,-0.541610328,0.406,0.616,1.14E-22,Ciliated Epithelium RIF Vs Ctrl,RASA1
4.20E-24,-0.542213278,0.293,0.498,7.51E-20,Ciliated Epithelium RIF Vs Ctrl,MYO9A
6.32E-20,-0.542249595,0.479,0.62,1.13E-15,Ciliated Epithelium RIF Vs Ctrl,PBX1
5.70E-27,-0.543459906,0.604,0.75,1.02E-22,Ciliated Epithelium RIF Vs Ctrl,PTEN
1.18E-23,-0.543887988,0.597,0.72,2.11E-19,Ciliated Epithelium RIF Vs Ctrl,SDCCAG8
1.77E-24,-0.54405905,0.677,0.796,3.16E-20,Ciliated Epithelium RIF Vs Ctrl,TEAD1
4.68E-21,-0.544130461,0.504,0.637,8.37E-17,Ciliated Epithelium RIF Vs Ctrl,WDFY3
3.66E-31,-0.544308798,0.324,0.583,6.53E-27,Ciliated Epithelium RIF Vs Ctrl,TBCK
1.46E-19,-0.54459624,0.6,0.694,2.61E-15,Ciliated Epithelium RIF Vs Ctrl,TULP4
1.09E-26,-0.545277481,0.381,0.581,1.95E-22,Ciliated Epithelium RIF Vs Ctrl,ARHGEF3
0.008553547,-0.548675593,0.387,0.403,1,Ciliated Epithelium RIF Vs Ctrl,ID2
5.98E-23,-0.549213836,0.413,0.602,1.07E-18,Ciliated Epithelium RIF Vs Ctrl,AEBP2
7.13E-08,-0.549464922,0.761,0.78,0.001273733,Ciliated Epithelium RIF Vs Ctrl,ESYT2
3.43E-06,-0.552389187,0.37,0.444,0.061283648,Ciliated Epithelium RIF Vs Ctrl,MT1F
1.55E-19,-0.552473633,0.694,0.81,2.77E-15,Ciliated Epithelium RIF Vs Ctrl,VWA3A
2.74E-24,-0.552616335,0.733,0.85,4.90E-20,Ciliated Epithelium RIF Vs Ctrl,CFAP69
1.39E-21,-0.553249056,0.471,0.637,2.48E-17,Ciliated Epithelium RIF Vs Ctrl,PAM
9.74E-22,-0.553839988,0.704,0.794,1.74E-17,Ciliated Epithelium RIF Vs Ctrl,ADD3
2.17E-27,-0.554560948,0.652,0.789,3.88E-23,Ciliated Epithelium RIF Vs Ctrl,HNRNPH1
3.52E-21,-0.555453329,0.652,0.766,6.30E-17,Ciliated Epithelium RIF Vs Ctrl,CLMN
4.76E-25,-0.555915879,0.651,0.801,8.51E-21,Ciliated Epithelium RIF Vs Ctrl,MYO6
1.26E-24,-0.556420468,0.49,0.66,2.26E-20,Ciliated Epithelium RIF Vs Ctrl,SOS1
3.62E-30,-0.559022406,0.616,0.771,6.48E-26,Ciliated Epithelium RIF Vs Ctrl,WNK1
2.25E-19,-0.559046884,0.786,0.852,4.03E-15,Ciliated Epithelium RIF Vs Ctrl,ZBBX
5.01E-22,-0.564818733,0.407,0.595,8.95E-18,Ciliated Epithelium RIF Vs Ctrl,RICTOR
3.40E-28,-0.565693038,0.378,0.595,6.08E-24,Ciliated Epithelium RIF Vs Ctrl,RNF150
7.08E-20,-0.566086844,0.584,0.706,1.27E-15,Ciliated Epithelium RIF Vs Ctrl,FRYL
9.27E-09,-0.566294345,0.812,0.838,0.000165682,Ciliated Epithelium RIF Vs Ctrl,ITGB8
1.58E-28,-0.566935648,0.831,0.896,2.83E-24,Ciliated Epithelium RIF Vs Ctrl,MAGI1
1.49E-17,-0.566975892,0.633,0.762,2.66E-13,Ciliated Epithelium RIF Vs Ctrl,BBS9
6.17E-15,-0.567552428,0.696,0.762,1.10E-10,Ciliated Epithelium RIF Vs Ctrl,TEKT2
3.05E-31,-0.567823823,0.413,0.637,5.44E-27,Ciliated Epithelium RIF Vs Ctrl,CLEC16A
1.12E-22,-0.568347518,0.873,0.928,2.00E-18,Ciliated Epithelium RIF Vs Ctrl,DNAH7
3.80E-22,-0.571475323,0.834,0.898,6.79E-18,Ciliated Epithelium RIF Vs Ctrl,EVI5
4.51E-23,-0.571518628,0.518,0.676,8.05E-19,Ciliated Epithelium RIF Vs Ctrl,GRHL2
2.94E-24,-0.572008939,0.496,0.681,5.25E-20,Ciliated Epithelium RIF Vs Ctrl,DZANK1
6.32E-20,-0.572342645,0.457,0.604,1.13E-15,Ciliated Epithelium RIF Vs Ctrl,RNF149
2.47E-21,-0.572734559,0.571,0.708,4.42E-17,Ciliated Epithelium RIF Vs Ctrl,CNOT2
1.89E-11,-0.57290632,0.515,0.604,3.38E-07,Ciliated Epithelium RIF Vs Ctrl,COL18A1
1.07E-40,-0.573134479,0.081,0.329,1.91E-36,Ciliated Epithelium RIF Vs Ctrl,DACH1
1.22E-28,-0.57339474,0.498,0.72,2.19E-24,Ciliated Epithelium RIF Vs Ctrl,CLGN
1.38E-25,-0.574010303,0.903,0.928,2.46E-21,Ciliated Epithelium RIF Vs Ctrl,PPP1CB
1.76E-27,-0.574356361,0.283,0.509,3.15E-23,Ciliated Epithelium RIF Vs Ctrl,CDK19
2.44E-17,-0.574932194,0.715,0.799,4.36E-13,Ciliated Epithelium RIF Vs Ctrl,CCNY
2.47E-20,-0.574974835,0.517,0.664,4.42E-16,Ciliated Epithelium RIF Vs Ctrl,LIMCH1
1.69E-23,-0.57502147,0.388,0.574,3.02E-19,Ciliated Epithelium RIF Vs Ctrl,WDFY2
6.57E-27,-0.576101856,0.628,0.757,1.17E-22,Ciliated Epithelium RIF Vs Ctrl,ANKRD17
9.78E-28,-0.576189719,0.54,0.727,1.75E-23,Ciliated Epithelium RIF Vs Ctrl,TNKS
4.17E-27,-0.578262117,0.645,0.803,7.45E-23,Ciliated Epithelium RIF Vs Ctrl,PAN3
6.30E-28,-0.579475491,0.505,0.701,1.13E-23,Ciliated Epithelium RIF Vs Ctrl,ARHGAP5
1.24E-20,-0.579987083,0.699,0.801,2.21E-16,Ciliated Epithelium RIF Vs Ctrl,SRGAP3
8.75E-22,-0.579997507,0.436,0.606,1.56E-17,Ciliated Epithelium RIF Vs Ctrl,NHSL1
1.22E-31,-0.581092355,0.368,0.604,2.18E-27,Ciliated Epithelium RIF Vs Ctrl,UBE2E2
1.87E-19,-0.581272381,0.396,0.539,3.34E-15,Ciliated Epithelium RIF Vs Ctrl,PPFIBP1
1.11E-18,-0.581594726,0.672,0.799,1.99E-14,Ciliated Epithelium RIF Vs Ctrl,BICC1
8.12E-23,-0.583245105,0.724,0.803,1.45E-18,Ciliated Epithelium RIF Vs Ctrl,PTPRF
