p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
7.77E-18,0.365110496,0.477,0.231,1.39E-13,Ciliated epithelium RIF-2 Vs Ctrl,TIPARP
1.74E-16,0.363788051,0.425,0.199,3.11E-12,Ciliated epithelium RIF-2 Vs Ctrl,STARD4
1.42E-17,0.362484502,0.912,0.787,2.54E-13,Ciliated epithelium RIF-2 Vs Ctrl,CBY1
4.72E-14,0.362282632,0.662,0.472,8.44E-10,Ciliated epithelium RIF-2 Vs Ctrl,PGD
4.75E-10,0.361045148,0.381,0.211,8.49E-06,Ciliated epithelium RIF-2 Vs Ctrl,ENSG00000170846
2.09E-05,0.3592583,0.323,0.208,0.373932171,Ciliated epithelium RIF-2 Vs Ctrl,S100A2
4.82E-17,0.358774819,0.885,0.731,8.62E-13,Ciliated epithelium RIF-2 Vs Ctrl,ANXA5
1.25E-11,0.357956202,0.707,0.565,2.24E-07,Ciliated epithelium RIF-2 Vs Ctrl,LRRC51
9.97E-10,0.35750763,0.709,0.567,1.78E-05,Ciliated epithelium RIF-2 Vs Ctrl,SGMS2
3.81E-08,0.356961092,0.649,0.502,0.000680047,Ciliated epithelium RIF-2 Vs Ctrl,TMED9
4.49E-16,0.356812914,0.832,0.627,8.02E-12,Ciliated epithelium RIF-2 Vs Ctrl,HES6
6.52E-15,0.355610721,0.664,0.456,1.16E-10,Ciliated epithelium RIF-2 Vs Ctrl,BAIAP2
1.63E-10,0.355545533,0.612,0.424,2.91E-06,Ciliated epithelium RIF-2 Vs Ctrl,PLPP5
7.87E-16,0.354702383,0.976,0.972,1.41E-11,Ciliated epithelium RIF-2 Vs Ctrl,RPL30
4.57E-15,0.354364965,0.97,0.928,8.17E-11,Ciliated epithelium RIF-2 Vs Ctrl,RPL26
4.02E-19,0.352034942,0.972,0.933,7.18E-15,Ciliated epithelium RIF-2 Vs Ctrl,SPINT2
1.28E-17,0.351873844,0.813,0.653,2.29E-13,Ciliated epithelium RIF-2 Vs Ctrl,CHURC1
1.22E-12,0.349736072,0.967,0.928,2.18E-08,Ciliated epithelium RIF-2 Vs Ctrl,RPS21
7.41E-15,0.349423325,0.842,0.715,1.32E-10,Ciliated epithelium RIF-2 Vs Ctrl,NPC2
5.05E-14,0.349251332,0.876,0.736,9.03E-10,Ciliated epithelium RIF-2 Vs Ctrl,SDCBP
8.78E-24,0.348782103,0.501,0.206,1.57E-19,Ciliated epithelium RIF-2 Vs Ctrl,IL18
8.85E-12,0.348670597,0.879,0.829,1.58E-07,Ciliated epithelium RIF-2 Vs Ctrl,DMKN
0.000230965,0.348527039,0.731,0.609,1,Ciliated epithelium RIF-2 Vs Ctrl,TES
1.30E-08,0.34831522,0.588,0.428,0.000232554,Ciliated epithelium RIF-2 Vs Ctrl,METTL27
2.77E-17,0.348238202,0.917,0.845,4.94E-13,Ciliated epithelium RIF-2 Vs Ctrl,COX7B
6.11E-16,0.348198927,0.234,0.056,1.09E-11,Ciliated epithelium RIF-2 Vs Ctrl,MT3
2.11E-09,0.347950728,0.781,0.613,3.77E-05,Ciliated epithelium RIF-2 Vs Ctrl,RPN1
8.99E-09,0.34728767,0.823,0.641,0.000160608,Ciliated epithelium RIF-2 Vs Ctrl,PLOD2
7.63E-17,0.345617696,0.879,0.764,1.36E-12,Ciliated epithelium RIF-2 Vs Ctrl,NDUFC2
1.02E-17,0.345581644,0.616,0.35,1.82E-13,Ciliated epithelium RIF-2 Vs Ctrl,FAM200B
9.12E-13,0.345380736,0.701,0.475,1.63E-08,Ciliated epithelium RIF-2 Vs Ctrl,NANS
1.99E-12,0.345133347,0.952,0.949,3.55E-08,Ciliated epithelium RIF-2 Vs Ctrl,CFAP90
5.73E-15,0.345089497,0.547,0.303,1.02E-10,Ciliated epithelium RIF-2 Vs Ctrl,ALDH3B1
2.29E-15,0.34441291,0.158,0.014,4.08E-11,Ciliated epithelium RIF-2 Vs Ctrl,IL17C
2.55E-11,0.343916831,0.833,0.704,4.55E-07,Ciliated epithelium RIF-2 Vs Ctrl,ACSL3
2.30E-10,0.343635934,0.734,0.567,4.11E-06,Ciliated epithelium RIF-2 Vs Ctrl,TMC5
1.94E-16,0.343447835,0.905,0.803,3.47E-12,Ciliated epithelium RIF-2 Vs Ctrl,MRPL57
1.55E-09,0.343349369,0.102,0.012,2.77E-05,Ciliated epithelium RIF-2 Vs Ctrl,MMP10
3.33E-06,0.343034396,0.538,0.426,0.059591606,Ciliated epithelium RIF-2 Vs Ctrl,PTMS
3.09E-10,0.342126318,0.854,0.773,5.51E-06,Ciliated epithelium RIF-2 Vs Ctrl,LLGL2
5.30E-12,0.342113974,0.675,0.47,9.46E-08,Ciliated epithelium RIF-2 Vs Ctrl,CISD2
1.89E-11,0.342105938,0.652,0.468,3.38E-07,Ciliated epithelium RIF-2 Vs Ctrl,PRR7
1.16E-08,0.341330116,0.65,0.519,0.000207765,Ciliated epithelium RIF-2 Vs Ctrl,SH3BGRL3
1.70E-09,0.340719676,0.995,0.998,3.03E-05,Ciliated epithelium RIF-2 Vs Ctrl,TMSB4X
5.27E-10,0.340266924,0.697,0.539,9.42E-06,Ciliated epithelium RIF-2 Vs Ctrl,IFT25
6.48E-17,0.339837167,0.702,0.458,1.16E-12,Ciliated epithelium RIF-2 Vs Ctrl,SLC16A3
3.60E-13,0.339661866,0.308,0.125,6.43E-09,Ciliated epithelium RIF-2 Vs Ctrl,HLA-DRA
1.06E-16,0.339619085,0.402,0.176,1.89E-12,Ciliated epithelium RIF-2 Vs Ctrl,LPIN1
6.24E-09,0.337646653,0.286,0.141,0.000111493,Ciliated epithelium RIF-2 Vs Ctrl,IGF1
2.67E-17,0.33709677,0.898,0.84,4.77E-13,Ciliated epithelium RIF-2 Vs Ctrl,COPRS
3.57E-12,0.336918888,0.97,0.965,6.38E-08,Ciliated epithelium RIF-2 Vs Ctrl,TPI1
1.96E-15,0.336695385,0.985,0.993,3.49E-11,Ciliated epithelium RIF-2 Vs Ctrl,MYL6
3.34E-11,0.33512147,0.521,0.326,5.97E-07,Ciliated epithelium RIF-2 Vs Ctrl,C6orf52
1.39E-12,0.335051838,0.65,0.451,2.48E-08,Ciliated epithelium RIF-2 Vs Ctrl,ARL6IP1
2.47E-13,0.334865558,0.891,0.782,4.42E-09,Ciliated epithelium RIF-2 Vs Ctrl,NCL
3.62E-11,0.33470614,0.903,0.794,6.47E-07,Ciliated epithelium RIF-2 Vs Ctrl,TMEM231
3.10E-11,0.334395101,0.37,0.185,5.54E-07,Ciliated epithelium RIF-2 Vs Ctrl,WIPI1
4.28E-16,0.334279876,0.985,0.975,7.65E-12,Ciliated epithelium RIF-2 Vs Ctrl,RACK1
3.28E-09,0.334246324,0.76,0.623,5.86E-05,Ciliated epithelium RIF-2 Vs Ctrl,MLEC
1.43E-18,0.334175598,0.995,0.998,2.55E-14,Ciliated epithelium RIF-2 Vs Ctrl,RPL7A
1.47E-11,0.333496788,0.723,0.546,2.63E-07,Ciliated epithelium RIF-2 Vs Ctrl,AMD1
2.84E-16,0.333404635,0.951,0.935,5.07E-12,Ciliated epithelium RIF-2 Vs Ctrl,UQCRB
4.18E-14,0.332700977,0.976,0.979,7.47E-10,Ciliated epithelium RIF-2 Vs Ctrl,RPL5
5.17E-17,0.332420045,0.959,0.91,9.24E-13,Ciliated epithelium RIF-2 Vs Ctrl,ATP5MK
1.58E-19,0.330833037,0.357,0.123,2.82E-15,Ciliated epithelium RIF-2 Vs Ctrl,RELB
1.19E-09,0.330637128,0.685,0.523,2.12E-05,Ciliated epithelium RIF-2 Vs Ctrl,TJP1
1.82E-15,0.329949155,0.809,0.604,3.24E-11,Ciliated epithelium RIF-2 Vs Ctrl,RBM8A
2.64E-17,0.329176613,0.93,0.951,4.71E-13,Ciliated epithelium RIF-2 Vs Ctrl,RPL21
7.82E-17,0.329011379,0.89,0.75,1.40E-12,Ciliated epithelium RIF-2 Vs Ctrl,PSMA3
7.21E-10,0.328715361,0.548,0.368,1.29E-05,Ciliated epithelium RIF-2 Vs Ctrl,TNFRSF10B
5.78E-09,0.327896741,0.604,0.431,0.00010326,Ciliated epithelium RIF-2 Vs Ctrl,TNFAIP2
2.85E-09,0.327326139,0.532,0.354,5.09E-05,Ciliated epithelium RIF-2 Vs Ctrl,FADS1
1.47E-13,0.327247111,0.782,0.618,2.62E-09,Ciliated epithelium RIF-2 Vs Ctrl,STMP1
7.56E-14,0.327135462,0.778,0.641,1.35E-09,Ciliated epithelium RIF-2 Vs Ctrl,CHCHD1
1.68E-07,0.325305421,0.853,0.738,0.002998943,Ciliated epithelium RIF-2 Vs Ctrl,CFAP300
7.16E-11,0.324467565,0.861,0.748,1.28E-06,Ciliated epithelium RIF-2 Vs Ctrl,VCP
3.86E-11,0.324392294,0.915,0.868,6.90E-07,Ciliated epithelium RIF-2 Vs Ctrl,DPCD
1.32E-18,0.323879874,0.976,0.961,2.36E-14,Ciliated epithelium RIF-2 Vs Ctrl,RPS16
1.01E-13,0.323483199,0.589,0.37,1.80E-09,Ciliated epithelium RIF-2 Vs Ctrl,FAM104B
1.58E-14,0.323178142,0.723,0.528,2.83E-10,Ciliated epithelium RIF-2 Vs Ctrl,TIMM8B
7.76E-21,0.321806285,0.34,0.1,1.39E-16,Ciliated epithelium RIF-2 Vs Ctrl,FOSL1
2.28E-18,0.321796297,0.289,0.079,4.07E-14,Ciliated epithelium RIF-2 Vs Ctrl,NOCT
7.65E-12,0.321486399,0.754,0.595,1.37E-07,Ciliated epithelium RIF-2 Vs Ctrl,RBIS
1.92E-05,0.321189783,0.473,0.352,0.343094744,Ciliated epithelium RIF-2 Vs Ctrl,SEC24D
1.97E-09,0.321056063,0.24,0.104,3.52E-05,Ciliated epithelium RIF-2 Vs Ctrl,CD70
3.57E-14,0.321006589,0.594,0.352,6.38E-10,Ciliated epithelium RIF-2 Vs Ctrl,NR4A2
7.84E-16,0.320845878,0.911,0.85,1.40E-11,Ciliated epithelium RIF-2 Vs Ctrl,NDUFAB1
9.46E-13,0.320726841,0.268,0.1,1.69E-08,Ciliated epithelium RIF-2 Vs Ctrl,PLAC8
5.02E-14,0.320260001,0.86,0.771,8.98E-10,Ciliated epithelium RIF-2 Vs Ctrl,SNRPE
4.80E-15,0.319306956,0.492,0.257,8.57E-11,Ciliated epithelium RIF-2 Vs Ctrl,TMEM154
1.81E-09,0.319283878,0.686,0.535,3.23E-05,Ciliated epithelium RIF-2 Vs Ctrl,ODC1
2.23E-10,0.319034317,0.781,0.634,3.98E-06,Ciliated epithelium RIF-2 Vs Ctrl,SMS
1.27E-14,0.319033707,0.982,0.977,2.28E-10,Ciliated epithelium RIF-2 Vs Ctrl,PPIA
4.63E-14,0.31854573,0.88,0.789,8.28E-10,Ciliated epithelium RIF-2 Vs Ctrl,ATP6V1D
3.43E-08,0.317998386,0.964,0.958,0.000612597,Ciliated epithelium RIF-2 Vs Ctrl,HMGN3
5.45E-16,0.317801075,0.541,0.299,9.73E-12,Ciliated epithelium RIF-2 Vs Ctrl,COMMD3
3.01E-10,0.317565952,0.879,0.755,5.37E-06,Ciliated epithelium RIF-2 Vs Ctrl,BRD2
7.81E-20,0.317094647,0.374,0.13,1.39E-15,Ciliated epithelium RIF-2 Vs Ctrl,CSRNP1
7.15E-12,0.316399136,0.471,0.28,1.28E-07,Ciliated epithelium RIF-2 Vs Ctrl,TMPRSS3
4.10E-08,0.316332577,0.985,0.979,0.000732235,Ciliated epithelium RIF-2 Vs Ctrl,RPS3
3.56E-08,0.316210681,0.811,0.715,0.000636634,Ciliated epithelium RIF-2 Vs Ctrl,CSRP2
1.76E-12,0.314776087,0.906,0.792,3.14E-08,Ciliated epithelium RIF-2 Vs Ctrl,SRSF3
0.083716726,0.314369024,0.684,0.662,1,Ciliated epithelium RIF-2 Vs Ctrl,TUBB
2.41E-10,0.314297758,0.611,0.438,4.32E-06,Ciliated epithelium RIF-2 Vs Ctrl,TMEM141
4.16E-09,0.3142225,0.772,0.676,7.43E-05,Ciliated epithelium RIF-2 Vs Ctrl,ATP5MC1
3.05E-18,0.313925144,0.875,0.727,5.44E-14,Ciliated epithelium RIF-2 Vs Ctrl,NDUFB4
2.99E-18,0.313841963,0.349,0.123,5.35E-14,Ciliated epithelium RIF-2 Vs Ctrl,FJX1
7.56E-16,0.313361262,0.518,0.282,1.35E-11,Ciliated epithelium RIF-2 Vs Ctrl,H2AX
2.38E-12,0.313018906,0.959,0.947,4.26E-08,Ciliated epithelium RIF-2 Vs Ctrl,CETN2
3.79E-11,0.312683103,0.373,0.183,6.77E-07,Ciliated epithelium RIF-2 Vs Ctrl,CCDC198
1.66E-06,0.311844948,0.917,0.891,0.029576484,Ciliated epithelium RIF-2 Vs Ctrl,HMGB1
6.22E-12,0.311844667,0.714,0.519,1.11E-07,Ciliated epithelium RIF-2 Vs Ctrl,GLRX5
3.44E-08,0.31151414,0.663,0.514,0.000615479,Ciliated epithelium RIF-2 Vs Ctrl,CD74
9.33E-15,0.31108099,0.326,0.13,1.67E-10,Ciliated epithelium RIF-2 Vs Ctrl,DUSP5
7.59E-12,0.31099714,0.535,0.343,1.36E-07,Ciliated epithelium RIF-2 Vs Ctrl,DUT
3.03E-14,0.310984821,0.827,0.678,5.41E-10,Ciliated epithelium RIF-2 Vs Ctrl,NUTF2
3.41E-13,0.31088773,0.459,0.241,6.09E-09,Ciliated epithelium RIF-2 Vs Ctrl,DNAAF8
4.92E-13,0.30895366,0.787,0.625,8.80E-09,Ciliated epithelium RIF-2 Vs Ctrl,NDUFB8
2.81E-11,0.308588794,0.848,0.727,5.02E-07,Ciliated epithelium RIF-2 Vs Ctrl,HLA-C
6.71E-13,0.308537036,0.52,0.308,1.20E-08,Ciliated epithelium RIF-2 Vs Ctrl,MAP1A
1.71E-09,0.308045664,0.822,0.676,3.06E-05,Ciliated epithelium RIF-2 Vs Ctrl,ENKUR
0.000222835,0.30743735,0.695,0.567,1,Ciliated epithelium RIF-2 Vs Ctrl,PLCG2
2.13E-08,0.307291812,0.545,0.377,0.000381382,Ciliated epithelium RIF-2 Vs Ctrl,SPCS3
4.61E-12,0.306949378,0.536,0.336,8.24E-08,Ciliated epithelium RIF-2 Vs Ctrl,REL
2.07E-16,0.306895786,0.5,0.252,3.70E-12,Ciliated epithelium RIF-2 Vs Ctrl,NT5E
3.55E-16,0.306880535,0.991,0.995,6.35E-12,Ciliated epithelium RIF-2 Vs Ctrl,RPS4X
2.22E-09,0.305638758,0.896,0.796,3.97E-05,Ciliated epithelium RIF-2 Vs Ctrl,ARF4
9.61E-14,0.305302272,0.609,0.398,1.72E-09,Ciliated epithelium RIF-2 Vs Ctrl,ORMDL2
5.32E-12,0.303361169,0.723,0.539,9.50E-08,Ciliated epithelium RIF-2 Vs Ctrl,TLE5
1.44E-09,0.302946659,0.519,0.331,2.58E-05,Ciliated epithelium RIF-2 Vs Ctrl,DERL2
5.67E-14,0.302926005,0.929,0.866,1.01E-09,Ciliated epithelium RIF-2 Vs Ctrl,ATP5PF
1.92E-07,0.302903074,0.91,0.894,0.003434099,Ciliated epithelium RIF-2 Vs Ctrl,CLIC1
2.95E-16,0.302854171,0.445,0.208,5.27E-12,Ciliated epithelium RIF-2 Vs Ctrl,MGAT2
1.36E-18,0.301822319,0.985,0.986,2.43E-14,Ciliated epithelium RIF-2 Vs Ctrl,PFDN5
2.09E-11,0.301067684,0.724,0.562,3.74E-07,Ciliated epithelium RIF-2 Vs Ctrl,TMEM256
9.50E-11,0.300669257,0.642,0.451,1.70E-06,Ciliated epithelium RIF-2 Vs Ctrl,DUSP14
1.56E-12,0.300552562,0.762,0.558,2.79E-08,Ciliated epithelium RIF-2 Vs Ctrl,CCDC65
1.60E-12,0.300097515,0.107,0,2.86E-08,Ciliated epithelium RIF-2 Vs Ctrl,PENK
2.28E-11,0.299811292,0.956,0.921,4.08E-07,Ciliated epithelium RIF-2 Vs Ctrl,CFL1
1.07E-13,0.299242353,0.303,0.111,1.92E-09,Ciliated epithelium RIF-2 Vs Ctrl,SPAG6
2.33E-14,0.299209666,0.325,0.125,4.16E-10,Ciliated epithelium RIF-2 Vs Ctrl,SLCO1B3-SLCO1B7
1.63E-14,0.299049374,0.949,0.912,2.91E-10,Ciliated epithelium RIF-2 Vs Ctrl,COX6B1
1.26E-09,0.298609944,0.999,1,2.24E-05,Ciliated epithelium RIF-2 Vs Ctrl,CAPS
2.10E-09,0.298539014,0.989,0.991,3.75E-05,Ciliated epithelium RIF-2 Vs Ctrl,RPS18
3.13E-12,0.297778156,0.276,0.106,5.60E-08,Ciliated epithelium RIF-2 Vs Ctrl,CADPS2
4.46E-20,0.297703141,0.99,0.991,7.97E-16,Ciliated epithelium RIF-2 Vs Ctrl,RPS27A
1.74E-11,0.296446603,0.551,0.366,3.10E-07,Ciliated epithelium RIF-2 Vs Ctrl,ARPC1B
5.40E-06,0.295552822,0.538,0.398,0.096541028,Ciliated epithelium RIF-2 Vs Ctrl,TEX14
8.90E-08,0.294898136,0.795,0.671,0.001590311,Ciliated epithelium RIF-2 Vs Ctrl,SPATS2L
2.28E-08,0.294330983,0.716,0.572,0.000406786,Ciliated epithelium RIF-2 Vs Ctrl,EIF4A3
1.32E-09,0.294169306,0.873,0.787,2.37E-05,Ciliated epithelium RIF-2 Vs Ctrl,NFE2L2
8.69E-17,0.292779232,0.367,0.146,1.55E-12,Ciliated epithelium RIF-2 Vs Ctrl,ZC3H12A
6.85E-11,0.292057946,0.887,0.752,1.22E-06,Ciliated epithelium RIF-2 Vs Ctrl,HMGN2
4.50E-09,0.291662431,0.855,0.752,8.05E-05,Ciliated epithelium RIF-2 Vs Ctrl,RAB11FIP1
7.01E-10,0.290955168,0.711,0.551,1.25E-05,Ciliated epithelium RIF-2 Vs Ctrl,GCLM
6.43E-11,0.290394552,0.774,0.606,1.15E-06,Ciliated epithelium RIF-2 Vs Ctrl,ERCC1
8.47E-14,0.290199408,0.34,0.146,1.51E-09,Ciliated epithelium RIF-2 Vs Ctrl,PHLDA1
1.79E-06,0.290130045,0.869,0.808,0.031917833,Ciliated epithelium RIF-2 Vs Ctrl,EHF
0.403161398,0.290059286,0.557,0.6,1,Ciliated epithelium RIF-2 Vs Ctrl,MMP7
5.04E-05,0.289834318,0.621,0.498,0.901372696,Ciliated epithelium RIF-2 Vs Ctrl,CKS2
9.53E-10,0.289278378,0.488,0.312,1.70E-05,Ciliated epithelium RIF-2 Vs Ctrl,CLU
5.87E-14,0.289170492,0.918,0.815,1.05E-09,Ciliated epithelium RIF-2 Vs Ctrl,TRIR
5.81E-09,0.28870116,0.617,0.449,0.000103787,Ciliated epithelium RIF-2 Vs Ctrl,EMP2
6.08E-11,0.28859491,0.46,0.266,1.09E-06,Ciliated epithelium RIF-2 Vs Ctrl,RIPK2
1.43E-10,0.28831683,0.888,0.796,2.56E-06,Ciliated epithelium RIF-2 Vs Ctrl,TALDO1
1.37E-14,0.288040985,0.173,0.025,2.45E-10,Ciliated epithelium RIF-2 Vs Ctrl,TFF1
7.21E-11,0.288029547,0.579,0.391,1.29E-06,Ciliated epithelium RIF-2 Vs Ctrl,PNPLA8
4.40E-14,0.28771407,0.576,0.354,7.86E-10,Ciliated epithelium RIF-2 Vs Ctrl,TM7SF2
1.59E-07,0.28740524,0.626,0.481,0.00283977,Ciliated epithelium RIF-2 Vs Ctrl,PRDX4
1.85E-07,0.287284837,0.908,0.889,0.003298235,Ciliated epithelium RIF-2 Vs Ctrl,ZMYND10
2.05E-06,0.28724564,0.733,0.655,0.036581736,Ciliated epithelium RIF-2 Vs Ctrl,C11orf97
2.38E-10,0.287117459,0.858,0.78,4.25E-06,Ciliated epithelium RIF-2 Vs Ctrl,VAMP8
2.08E-10,0.286960834,0.852,0.764,3.72E-06,Ciliated epithelium RIF-2 Vs Ctrl,APRT
2.15E-09,0.286885398,0.627,0.461,3.84E-05,Ciliated epithelium RIF-2 Vs Ctrl,APOO
1.16E-11,0.286262368,0.708,0.516,2.07E-07,Ciliated epithelium RIF-2 Vs Ctrl,SURF2
2.14E-14,0.285552253,0.614,0.387,3.83E-10,Ciliated epithelium RIF-2 Vs Ctrl,BIK
1.04E-13,0.28484723,0.958,0.938,1.86E-09,Ciliated epithelium RIF-2 Vs Ctrl,YBX1
2.78E-10,0.284070109,0.709,0.556,4.97E-06,Ciliated epithelium RIF-2 Vs Ctrl,JTB
9.72E-12,0.283790334,0.942,0.896,1.74E-07,Ciliated epithelium RIF-2 Vs Ctrl,TKT
4.98E-11,0.28358205,0.915,0.861,8.89E-07,Ciliated epithelium RIF-2 Vs Ctrl,COX5A
3.27E-12,0.283421197,0.909,0.85,5.84E-08,Ciliated epithelium RIF-2 Vs Ctrl,MRPS21
1.07E-08,0.282801644,0.712,0.576,0.000190576,Ciliated epithelium RIF-2 Vs Ctrl,CHMP2B
2.06E-10,0.282772539,0.684,0.495,3.68E-06,Ciliated epithelium RIF-2 Vs Ctrl,ANXA3
4.46E-09,0.282458155,0.745,0.581,7.97E-05,Ciliated epithelium RIF-2 Vs Ctrl,GPI
9.67E-07,0.282386068,0.525,0.384,0.017278722,Ciliated epithelium RIF-2 Vs Ctrl,MYO3B
3.40E-12,0.28194649,0.49,0.287,6.08E-08,Ciliated epithelium RIF-2 Vs Ctrl,KLF10
1.97E-07,0.281413977,0.657,0.498,0.003528718,Ciliated epithelium RIF-2 Vs Ctrl,LRRC59
6.45E-13,0.281367863,0.666,0.433,1.15E-08,Ciliated epithelium RIF-2 Vs Ctrl,AK4
3.02E-12,0.281225621,0.402,0.204,5.40E-08,Ciliated epithelium RIF-2 Vs Ctrl,VMAC
6.61E-12,0.280414772,0.666,0.475,1.18E-07,Ciliated epithelium RIF-2 Vs Ctrl,MCRIP2
6.37E-07,0.279923619,0.534,0.382,0.011383082,Ciliated epithelium RIF-2 Vs Ctrl,GCNT2
2.57E-16,0.279846791,0.478,0.236,4.59E-12,Ciliated epithelium RIF-2 Vs Ctrl,IER5
5.96E-07,0.278938443,0.855,0.806,0.010657998,Ciliated epithelium RIF-2 Vs Ctrl,ODF3B
0.00920284,0.277491604,0.185,0.132,1,Ciliated epithelium RIF-2 Vs Ctrl,AKAP12
1.53E-12,0.277016388,0.947,0.875,2.74E-08,Ciliated epithelium RIF-2 Vs Ctrl,COX5B
5.41E-05,0.276724575,0.875,0.782,0.965987757,Ciliated epithelium RIF-2 Vs Ctrl,CEBPB
2.82E-10,0.276636126,0.916,0.859,5.04E-06,Ciliated epithelium RIF-2 Vs Ctrl,VDAC3
1.38E-05,0.276611759,0.584,0.454,0.246675931,Ciliated epithelium RIF-2 Vs Ctrl,TMEM41B
3.04E-13,0.27641279,0.579,0.356,5.43E-09,Ciliated epithelium RIF-2 Vs Ctrl,CCDC32
3.67E-08,0.274964501,0.985,0.975,0.000655035,Ciliated epithelium RIF-2 Vs Ctrl,RPS23
1.15E-10,0.274293805,0.796,0.639,2.06E-06,Ciliated epithelium RIF-2 Vs Ctrl,EIF4A1
9.51E-17,0.273309342,0.982,0.977,1.70E-12,Ciliated epithelium RIF-2 Vs Ctrl,MYL12A
5.24E-09,0.272378503,0.558,0.4,9.36E-05,Ciliated epithelium RIF-2 Vs Ctrl,TMEM238
2.53E-10,0.271197248,0.988,0.998,4.52E-06,Ciliated epithelium RIF-2 Vs Ctrl,RPL3
2.39E-12,0.270977976,0.196,0.053,4.27E-08,Ciliated epithelium RIF-2 Vs Ctrl,NNMT
4.37E-12,0.270747384,0.947,0.9,7.81E-08,Ciliated epithelium RIF-2 Vs Ctrl,DNAJA1
6.18E-09,0.27062421,0.756,0.623,0.0001105,Ciliated epithelium RIF-2 Vs Ctrl,BAD
3.28E-10,0.270615447,0.803,0.688,5.86E-06,Ciliated epithelium RIF-2 Vs Ctrl,ZNF706
4.22E-08,0.269966553,0.958,0.965,0.000753627,Ciliated epithelium RIF-2 Vs Ctrl,GPX4
6.91E-11,0.269658879,0.634,0.424,1.23E-06,Ciliated epithelium RIF-2 Vs Ctrl,PIGP
3.43E-08,0.268657143,0.683,0.537,0.000612971,Ciliated epithelium RIF-2 Vs Ctrl,C17orf97
5.55E-18,0.268019236,0.236,0.044,9.92E-14,Ciliated epithelium RIF-2 Vs Ctrl,FBLN5
2.90E-06,0.267981723,0.891,0.852,0.051742203,Ciliated epithelium RIF-2 Vs Ctrl,ARL3
6.65E-08,0.267679344,0.392,0.243,0.001188001,Ciliated epithelium RIF-2 Vs Ctrl,C3
2.95E-07,0.267397439,0.655,0.498,0.00526281,Ciliated epithelium RIF-2 Vs Ctrl,LBH
3.48E-11,0.267275075,0.643,0.438,6.22E-07,Ciliated epithelium RIF-2 Vs Ctrl,MED10
5.09E-13,0.267188731,0.37,0.174,9.10E-09,Ciliated epithelium RIF-2 Vs Ctrl,STOM
6.15E-09,0.266680455,0.795,0.671,0.000109943,Ciliated epithelium RIF-2 Vs Ctrl,MRPL18
0.000453933,0.266454283,0.758,0.697,1,Ciliated epithelium RIF-2 Vs Ctrl,NEDD4L
1.63E-14,0.266135244,0.536,0.312,2.91E-10,Ciliated epithelium RIF-2 Vs Ctrl,PTRHD1
5.27E-14,0.265735152,0.374,0.169,9.42E-10,Ciliated epithelium RIF-2 Vs Ctrl,BID
1.06E-06,0.265695888,0.429,0.287,0.01900584,Ciliated epithelium RIF-2 Vs Ctrl,ARHGEF38
5.31E-07,0.265687119,0.316,0.185,0.009496363,Ciliated epithelium RIF-2 Vs Ctrl,TAFA2
7.44E-05,0.265380313,0.686,0.583,1,Ciliated epithelium RIF-2 Vs Ctrl,UGDH
2.52E-09,0.264582918,0.613,0.435,4.51E-05,Ciliated epithelium RIF-2 Vs Ctrl,CBR1
4.12E-10,0.264413639,0.464,0.271,7.35E-06,Ciliated epithelium RIF-2 Vs Ctrl,RIPOR2
0.78103071,0.264280662,0.429,0.424,1,Ciliated epithelium RIF-2 Vs Ctrl,SEL1L
4.73E-12,0.26311042,0.562,0.336,8.44E-08,Ciliated epithelium RIF-2 Vs Ctrl,PET100
1.33E-08,0.262844834,0.826,0.738,0.000237861,Ciliated epithelium RIF-2 Vs Ctrl,PPP1R7
1.63E-16,0.262492931,0.446,0.213,2.91E-12,Ciliated epithelium RIF-2 Vs Ctrl,DYNLRB1
4.17E-12,0.262129784,0.91,0.854,7.45E-08,Ciliated epithelium RIF-2 Vs Ctrl,KRT10
0.002041318,0.261873878,0.73,0.671,1,Ciliated epithelium RIF-2 Vs Ctrl,TMEM190
6.78E-17,0.260711885,0.325,0.106,1.21E-12,Ciliated epithelium RIF-2 Vs Ctrl,MVK
5.94E-06,0.260523192,0.617,0.491,0.106113036,Ciliated epithelium RIF-2 Vs Ctrl,RIIAD1
3.00E-10,0.260137927,0.887,0.806,5.37E-06,Ciliated epithelium RIF-2 Vs Ctrl,MRPL20
1.10E-09,0.259522066,0.956,0.907,1.96E-05,Ciliated epithelium RIF-2 Vs Ctrl,ARPC3
2.02E-12,0.25935076,0.442,0.236,3.61E-08,Ciliated epithelium RIF-2 Vs Ctrl,TCEAL3
3.63E-16,0.259211604,0.331,0.123,6.49E-12,Ciliated epithelium RIF-2 Vs Ctrl,NUDT18
2.94E-11,0.258914158,0.961,0.898,5.25E-07,Ciliated epithelium RIF-2 Vs Ctrl,SAP18
4.08E-07,0.258536142,0.715,0.593,0.007295153,Ciliated epithelium RIF-2 Vs Ctrl,ACLY
6.81E-08,0.258284757,0.458,0.294,0.001216912,Ciliated epithelium RIF-2 Vs Ctrl,STC2
7.83E-10,0.257868768,0.772,0.62,1.40E-05,Ciliated epithelium RIF-2 Vs Ctrl,IFT20
1.67E-10,0.257643428,0.558,0.366,2.99E-06,Ciliated epithelium RIF-2 Vs Ctrl,NIT2
